transaction_id,timestamp,sender,receiver,amount,type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,hour_of_day,day_of_week
T1993308,2023-09-17T11:41:48.054244,ACC244669,ACC530097,1166.66,deposit,other,Tokyo,pos,False,,1910.3132789516667,-0.13,7,0.71,wire_transfer,199.255.71.100,D5410793,11.0,6.0
T3766375,2023-01-07T12:04:04.182079,ACC596610,ACC496340,1954.13,deposit,grocery,London,mobile,False,,-8304.486714099723,-0.05,8,0.32,wire_transfer,74.54.122.20,D5574097,12.0,5.0
T2409639,2023-08-05T10:50:58.267806,ACC947113,ACC144696,1378.04,deposit,restaurant,Tokyo,atm,False,,-2090.6794597275,-0.68,3,0.45,wire_transfer,136.224.87.184,D2988392,10.0,5.0
T2665714,2023-08-31T10:49:24.947861,ACC981616,ACC486004,19.66,transfer,other,New York,atm,False,,671.2518443363889,-0.88,6,0.72,wire_transfer,57.21.78.234,D3571628,10.0,3.0
T1755566,2023-06-29T13:42:32.939910,ACC237855,ACC443195,52.05,payment,travel,New York,pos,False,,-452.4053246438889,1.07,7,0.0,wire_transfer,171.196.159.184,D5284850,13.0,3.0
T4576792,2023-12-11T04:00:28.870515,ACC912055,ACC678022,2.3,payment,retail,Tokyo,web,False,,4835.035188517222,1.74,16,0.37,wire_transfer,11.72.242.76,D5178480,4.0,0.0
T2427419,2023-02-08T00:27:49.255629,ACC496843,ACC903221,39.36,payment,restaurant,Dubai,mobile,False,,-1544.4545440294444,-1.23,17,0.23,wire_transfer,183.154.172.54,D1752736,0.0,2.0
T4110489,2023-07-12T12:06:09.188994,ACC745534,ACC443291,10.69,transfer,travel,Toronto,atm,False,,-3723.9647061097226,-0.9,5,0.48,card,248.66.22.44,D9515430,12.0,2.0
T224921,2023-12-26T21:56:45.952953,ACC632476,ACC858813,1638.83,deposit,entertainment,Berlin,web,False,,,-1.12,14,0.85,ACH,238.32.239.36,D3803776,21.0,1.0
T926438,2023-02-13T20:56:53.998832,ACC308306,ACC744883,1218.01,deposit,other,Berlin,web,False,,-1312.377113073889,1.01,15,0.08,card,6.147.142.197,D9194798,20.0,0.0
T4038664,2023-02-01T00:28:03.945324,ACC409315,ACC144696,48.95,transfer,retail,New York,mobile,False,,-1757.4561343838889,-0.98,9,0.47,UPI,152.248.226.28,D4352433,0.0,2.0
T2753467,2023-03-24T18:03:09.828048,ACC257308,ACC745315,23.27,transfer,online,Berlin,mobile,False,,1801.6735713647224,-0.75,4,0.52,UPI,58.87.54.109,D4535184,18.0,4.0
T2792737,2023-10-17T15:16:33.884035,ACC380835,ACC861993,10.66,transfer,entertainment,Berlin,atm,False,,5871.235278722777,0.21,8,0.66,ACH,69.233.199.182,D6541543,15.0,1.0
T3802860,2023-05-22T05:16:10.423965,ACC947568,ACC109962,40.32,payment,utilities,London,web,False,,-1941.3211920488889,-0.49,15,0.36,card,217.243.174.122,D6641863,5.0,0.0
T2419272,2023-09-20T06:04:02.000244,ACC529115,ACC271573,950.18,withdrawal,other,Singapore,mobile,False,,1430.1421539644443,0.23,13,0.23,wire_transfer,192.35.26.90,D4016522,6.0,2.0
T2612415,2023-12-14T15:30:40.939151,ACC120059,ACC660062,6.91,payment,utilities,Sydney,atm,False,,8278.482289043612,0.16,15,0.34,card,103.105.222.120,D7835962,15.0,3.0
T3403588,2023-03-03T18:52:14.349348,ACC910345,ACC669784,969.97,deposit,entertainment,Singapore,pos,False,,-6255.053816820833,-0.68,4,0.55,wire_transfer,121.47.55.232,D8970748,18.0,4.0
T3458402,2023-07-10T03:24:22.623563,ACC441928,ACC119091,634.73,deposit,restaurant,Sydney,atm,False,,-3097.4536139080556,0.3,14,0.03,wire_transfer,44.165.90.123,D2458641,3.0,0.0
T1165034,2023-08-18T12:47:29.556244,ACC984344,ACC381762,78.2,payment,retail,Tokyo,pos,False,,4355.903603828056,1.23,7,0.68,card,232.117.244.189,D1240364,12.0,4.0
T300006,2023-06-06T08:37:21.197403,ACC208708,ACC288170,766.37,deposit,retail,Toronto,pos,False,,,-0.59,15,0.82,wire_transfer,87.136.133.129,D7202292,8.0,1.0
T1442734,2023-12-20T14:47:53.497205,ACC288790,ACC101506,365.32,withdrawal,entertainment,New York,atm,False,,-277.927236705,1.95,16,0.75,card,40.131.100.166,D2596137,14.0,2.0
T1785170,2023-12-14T12:10:03.062900,ACC840242,ACC217582,24.84,payment,grocery,Toronto,atm,False,,4775.383142515834,1.53,1,0.69,UPI,94.112.84.219,D4875522,12.0,3.0
T3669039,2023-04-25T16:54:07.552560,ACC393066,ACC148365,17.61,transfer,travel,New York,pos,False,,-5242.360181082222,-1.01,15,0.05,wire_transfer,165.25.252.14,D8167599,16.0,1.0
T202205,2023-01-09T04:39:52.279644,ACC845255,ACC715710,60.87,payment,entertainment,Berlin,web,False,,,0.7,14,0.04,wire_transfer,98.90.180.25,D1122700,4.0,0.0
T1059542,2023-04-11T04:16:20.209935,ACC736547,ACC547967,468.28,withdrawal,entertainment,New York,pos,False,,,0.1,10,0.24,card,22.135.147.100,D2332756,4.0,1.0
T908723,2023-08-25T11:26:39.085088,ACC605856,ACC797650,115.28,payment,retail,London,web,True,card_not_present,-1036.7671797827777,0.85,3,0.96,ACH,198.48.81.101,D3702557,11.0,4.0
T1272318,2023-02-04T00:20:51.084281,ACC822936,ACC913839,26.27,transfer,other,Dubai,web,False,,-3562.0757258024996,-0.02,11,0.77,wire_transfer,227.181.89.110,D9600245,0.0,5.0
T431654,2023-05-13T14:04:11.274664,ACC164238,ACC726783,1.13,payment,entertainment,London,atm,False,,,-0.78,17,0.72,ACH,110.37.246.220,D9668968,14.0,5.0
T1031404,2023-06-20T04:46:49.636595,ACC860864,ACC939355,1254.18,deposit,grocery,London,pos,False,,541.9813457719445,-0.55,13,0.22,ACH,254.183.31.24,D6877567,4.0,1.0
T1357136,2023-06-10T08:03:12.368567,ACC954364,ACC956525,48.96,transfer,online,Dubai,atm,False,,3157.547628150833,-0.93,4,0.64,card,28.187.99.165,D9132285,8.0,5.0
T2226824,2023-12-31T06:30:42.106972,ACC783904,ACC622519,1535.41,deposit,travel,Sydney,web,True,card_not_present,2829.5091227136113,-0.54,12,0.31,UPI,128.55.95.220,D2649569,6.0,6.0
T4223626,2023-12-11T22:26:45.521275,ACC413041,ACC225520,830.74,deposit,utilities,Tokyo,mobile,False,,8234.921108205279,-1.57,13,0.66,UPI,195.148.36.75,D3308813,22.0,0.0
T3832030,2023-08-15T05:29:45.380716,ACC570824,ACC516135,10.21,transfer,other,Dubai,atm,False,,1618.9373523680556,-0.2,14,0.63,UPI,241.125.110.110,D5238204,5.0,1.0
T4965127,2023-01-07T11:34:40.369742,ACC165676,ACC165267,136.3,payment,retail,Berlin,pos,False,,-7469.082623600555,1.07,20,0.41,card,8.85.37.224,D9139905,11.0,5.0
T4980890,2023-07-12T12:55:29.113392,ACC548953,ACC377143,371.11,withdrawal,online,Sydney,web,False,,-581.5401530147223,0.99,16,0.62,UPI,7.176.148.62,D4234650,12.0,2.0
T2196413,2023-10-04T00:01:09.774325,ACC723987,ACC390448,24.94,transfer,grocery,Sydney,atm,False,,2172.5438493708334,-0.64,16,0.92,UPI,59.122.168.111,D2516661,0.0,2.0
T4960049,2023-07-06T03:45:43.391528,ACC174581,ACC544750,6.83,transfer,other,Dubai,pos,False,,-3919.538932658056,-1.37,2,0.09,wire_transfer,223.221.106.8,D4751311,3.0,3.0
T4433251,2023-04-06T23:21:34.901894,ACC674726,ACC849796,29.56,transfer,entertainment,Tokyo,atm,False,,127.10619660611113,-0.39,4,0.68,UPI,217.90.49.8,D3029084,23.0,3.0
T4917646,2023-08-27T20:28:03.019026,ACC915504,ACC834542,1206.21,deposit,grocery,Singapore,web,False,,5027.515459728056,0.05,17,0.63,UPI,7.130.21.10,D3491344,20.0,6.0
T4491108,2023-02-13T09:36:29.406642,ACC956848,ACC824127,19.32,payment,utilities,Berlin,web,False,,-1961.6761153741668,0.54,6,0.9,UPI,243.96.197.151,D8807655,9.0,0.0
T3204177,2023-09-21T05:30:42.754709,ACC163581,ACC167540,17.47,transfer,online,New York,web,False,,-936.6938988925,-1.45,17,0.7,wire_transfer,85.246.91.250,D2819878,5.0,3.0
T2402532,2023-08-20T14:07:45.702017,ACC100460,ACC672748,27.59,transfer,travel,Berlin,atm,False,,-2326.7139728036113,1.2,16,0.43,card,5.7.138.131,D4379999,14.0,6.0
T2598100,2023-12-26T05:57:09.360324,ACC818911,ACC188154,160.87,withdrawal,restaurant,London,mobile,False,,7229.9388790094445,-0.86,18,0.82,card,209.70.199.250,D7695783,5.0,1.0
T918690,2023-08-27T00:05:23.811083,ACC969119,ACC355818,16.22,transfer,retail,Singapore,atm,False,,,-1.62,5,0.15,ACH,5.63.47.132,D8806674,0.0,6.0
T2933085,2023-06-19T04:26:19.236019,ACC876738,ACC242403,44.84,transfer,travel,Dubai,mobile,False,,707.5469109066667,0.0,8,0.68,card,121.126.182.98,D2249783,4.0,0.0
T2130234,2023-07-10T05:16:58.140884,ACC493348,ACC887677,842.42,deposit,utilities,London,mobile,False,,1933.9350772480552,0.61,16,0.69,wire_transfer,96.174.21.194,D5786330,5.0,0.0
T1297951,2023-02-21T21:56:03.469771,ACC146517,ACC486565,987.72,deposit,travel,London,atm,False,,,0.59,14,0.77,UPI,72.55.74.195,D9215511,21.0,1.0
T5091455,2023-01-10T00:28:54.769674,ACC265205,ACC597265,8.16,transfer,restaurant,Singapore,mobile,False,,-2164.107217673889,0.99,11,0.34,card,3.38.52.146,D5065538,0.0,1.0
T4336547,2023-12-27T02:29:38.928738,ACC586678,ACC785050,9.41,transfer,utilities,Tokyo,atm,False,,5852.900466563611,0.64,12,0.96,card,201.8.93.76,D3581348,2.0,2.0
T1905821,2023-05-13T20:01:08.380534,ACC886614,ACC143406,12.74,transfer,grocery,Tokyo,mobile,False,,2650.9697324238887,-0.42,9,0.65,wire_transfer,25.73.246.233,D4974997,20.0,5.0
T1875045,2023-02-03T11:36:40.328325,ACC906678,ACC312405,1006.65,deposit,restaurant,New York,web,False,,-7564.6677294875,0.8,8,0.73,UPI,87.104.244.97,D6791393,11.0,4.0
T2136142,2023-01-28T15:33:50.691578,ACC727507,ACC660484,8.97,transfer,restaurant,Singapore,pos,False,,-5704.503515563333,0.46,12,0.89,card,147.104.126.202,D3098795,15.0,5.0
T2488798,2023-02-01T05:48:27.769163,ACC755672,ACC138143,46.66,payment,grocery,Toronto,web,False,,-6040.252710029166,0.29,5,0.58,card,13.224.92.92,D7468121,5.0,2.0
T4123612,2023-03-05T10:23:52.176996,ACC288278,ACC386031,1294.79,deposit,other,Dubai,mobile,False,,-6125.17913018,-0.07,8,0.21,card,147.131.135.31,D6087119,10.0,6.0
T4969482,2023-01-13T22:28:32.486209,ACC136655,ACC263122,35.88,transfer,other,Tokyo,pos,False,,-1220.9243330955555,-0.79,17,0.04,ACH,210.61.217.167,D9958777,22.0,4.0
T1596740,2023-08-12T21:30:05.968718,ACC732229,ACC604616,21.3,transfer,grocery,New York,pos,False,,4576.876017536111,-0.33,18,0.51,UPI,174.41.125.166,D2439429,21.0,5.0
T2490171,2023-11-11T07:14:05.919852,ACC124294,ACC845306,49.05,payment,other,Sydney,mobile,False,,6989.726998029722,-0.55,12,0.37,wire_transfer,215.193.233.98,D8619946,7.0,5.0
T3257882,2023-12-25T16:02:01.129121,ACC950430,ACC103496,25.33,transfer,grocery,Singapore,atm,False,,916.8689258258332,1.68,17,0.55,UPI,230.168.55.167,D6004641,16.0,0.0
T3931753,2023-07-08T19:38:41.493085,ACC231081,ACC452009,1578.69,deposit,online,Sydney,pos,False,,-2111.8690704472224,2.37,7,0.74,ACH,117.29.183.242,D6291945,19.0,5.0
T1538438,2023-03-10T01:23:48.233682,ACC914484,ACC427492,256.09,withdrawal,travel,Dubai,web,False,,-6845.664916564722,0.73,1,0.58,card,171.123.158.103,D8950504,1.0,4.0
T304677,2023-08-06T19:20:17.540916,ACC616857,ACC696308,19.7,transfer,online,Sydney,web,False,,,-0.94,17,0.86,ACH,97.215.151.181,D7014453,19.0,6.0
T2143957,2023-06-16T20:17:47.343462,ACC655558,ACC160104,114.57,payment,utilities,Tokyo,pos,False,,83.66650752444444,-0.84,20,0.58,UPI,201.117.90.84,D7749217,20.0,4.0
T1378838,2023-09-04T00:13:56.325102,ACC279150,ACC665700,12.98,transfer,travel,London,pos,True,card_not_present,3291.2005028774997,-0.61,20,0.89,wire_transfer,2.40.43.119,D6920260,0.0,0.0
T3164282,2023-11-22T17:40:44.479750,ACC642994,ACC644606,15.87,transfer,grocery,Singapore,mobile,False,,5536.293417121111,0.61,1,0.86,wire_transfer,96.173.152.106,D7951940,17.0,2.0
T2931490,2023-11-23T00:19:06.199236,ACC219917,ACC118102,21.65,transfer,travel,Berlin,atm,False,,1977.3440076025,-0.41,18,0.92,UPI,147.194.70.222,D4749723,0.0,3.0
T4591792,2023-09-13T00:14:43.598041,ACC357444,ACC570784,1141.7,deposit,grocery,Dubai,web,False,,5181.399726523611,-2.5,3,0.9,wire_transfer,196.191.8.82,D1809222,0.0,2.0
T859071,2023-02-12T01:51:51.974565,ACC404196,ACC312426,460.04,payment,other,Berlin,pos,False,,-6737.300432284167,0.02,12,0.04,ACH,122.16.52.229,D5357964,1.0,6.0
T498596,2023-09-03T09:56:16.773287,ACC955466,ACC706552,0.01,withdrawal,restaurant,Toronto,web,False,,-2177.862303676389,0.18,8,0.54,wire_transfer,1.96.0.54,D5917392,9.0,6.0
T4940225,2023-12-12T15:02:40.797834,ACC287664,ACC832731,281.83,withdrawal,entertainment,Berlin,pos,False,,4082.951584269444,0.69,6,0.6,card,225.142.230.61,D5587008,15.0,1.0
T1002762,2023-01-18T16:27:58.734671,ACC592939,ACC794960,1161.19,deposit,grocery,Toronto,pos,False,,-8189.170935437777,0.7,6,0.96,wire_transfer,138.56.1.191,D6304532,16.0,2.0
T603203,2023-09-24T22:05:51.814183,ACC880005,ACC609783,859.23,deposit,online,Berlin,web,False,,,0.61,3,0.9,card,207.220.24.49,D6785351,22.0,6.0
T2345207,2023-03-29T09:37:51.345634,ACC716641,ACC407814,239.54,withdrawal,utilities,Sydney,web,True,card_not_present,-1764.7959519966666,-0.88,19,0.45,ACH,195.125.31.185,D6191232,9.0,2.0
T3998847,2023-08-23T10:07:56.971999,ACC623247,ACC503811,93.89,transfer,restaurant,London,web,False,,-929.2189731902778,-0.95,17,0.24,card,91.98.177.151,D8558654,10.0,2.0
T1771189,2023-05-14T12:12:04.821359,ACC164338,ACC494215,899.87,deposit,utilities,Toronto,pos,False,,,0.71,2,0.95,card,249.28.94.106,D8886061,12.0,6.0
T4493817,2023-02-17T03:47:14.466558,ACC189747,ACC448337,152.97,payment,grocery,Toronto,web,False,,-2958.915864104722,-0.91,18,0.57,wire_transfer,32.249.156.58,D1970457,3.0,4.0
T2219977,2023-12-20T21:33:39.660592,ACC286434,ACC140745,411.68,deposit,restaurant,Toronto,web,False,,,0.91,16,0.46,wire_transfer,245.142.252.206,D2626504,21.0,2.0
T796720,2023-01-26T15:25:33.803236,ACC312893,ACC624914,1018.04,deposit,retail,Berlin,mobile,False,,-1713.167053417778,1.13,1,0.45,card,253.185.215.195,D8021983,15.0,3.0
T2595195,2023-10-27T19:57:44.351439,ACC872733,ACC119013,7.5,transfer,travel,Berlin,atm,False,,,1.05,7,0.8,UPI,59.84.117.10,D6979045,19.0,4.0
T3715100,2023-04-22T12:49:07.948254,ACC750256,ACC686885,202.56,withdrawal,online,Sydney,web,False,,-3485.1437024366664,0.87,7,0.66,wire_transfer,91.209.19.226,D9222566,12.0,5.0
T1445414,2023-02-07T06:18:21.511180,ACC330404,ACC814589,329.02,withdrawal,online,Berlin,pos,False,,-745.9305272452777,-1.18,7,0.29,wire_transfer,165.15.30.160,D9380717,6.0,1.0
T830715,2023-05-23T03:42:14.819260,ACC178697,ACC267363,23.69,transfer,other,Singapore,web,False,,1643.961984,2.01,8,0.08,UPI,155.103.209.211,D1134885,3.0,1.0
T1499044,2023-03-06T14:39:44.649664,ACC749416,ACC163114,71.51,deposit,other,New York,atm,False,,-4762.061417223333,0.05,4,0.88,card,212.203.133.174,D6469486,14.0,0.0
T3010317,2023-06-09T04:15:41.096522,ACC893969,ACC682539,1282.86,deposit,restaurant,New York,pos,False,,-4023.6067627969446,-0.79,2,0.78,wire_transfer,54.142.105.16,D1431859,4.0,4.0
T361527,2023-10-15T16:31:51.831429,ACC994234,ACC516254,217.07,payment,other,Tokyo,mobile,False,,,-0.32,11,0.76,wire_transfer,121.85.212.221,D7573057,16.0,6.0
T1754473,2023-01-17T07:12:17.149166,ACC398569,ACC187057,11.23,payment,travel,Berlin,mobile,False,,-5020.875238216667,-2.63,1,0.4,UPI,158.241.137.14,D7607431,7.0,1.0
T3422136,2023-11-20T21:07:38.654225,ACC333167,ACC958547,51.92,payment,utilities,London,atm,False,,7413.998796408056,1.21,12,0.94,wire_transfer,215.183.135.237,D7342519,21.0,0.0
T1294575,2023-07-18T06:28:00.717747,ACC638296,ACC615249,11.91,transfer,entertainment,New York,atm,False,,4640.327092151389,-1.64,10,0.71,ACH,207.83.185.71,D8649011,6.0,1.0
T3721524,2023-12-01T05:11:14.053824,ACC244852,ACC663331,33.64,transfer,restaurant,Sydney,mobile,False,,2957.8055304677778,-2.96,9,0.94,UPI,17.3.152.144,D4405826,5.0,4.0
T839435,2023-03-19T05:46:57.128481,ACC494946,ACC513347,194.37,withdrawal,restaurant,Tokyo,mobile,False,,1733.733903135,0.47,15,0.56,wire_transfer,242.131.207.175,D9496611,5.0,6.0
T1148823,2023-09-03T20:48:18.539298,ACC492856,ACC206677,4.11,transfer,other,New York,pos,False,,-1020.8461907019444,0.14,10,0.67,ACH,121.108.214.206,D8192176,20.0,6.0
T428924,2023-04-14T20:00:54.428642,ACC626400,ACC797441,363.51,withdrawal,restaurant,Dubai,pos,False,,,-1.15,1,0.2,UPI,22.13.253.189,D8751152,20.0,4.0
T2037664,2023-09-29T09:54:32.975518,ACC885305,ACC304223,12.65,payment,travel,Sydney,mobile,False,,174.1355190625,0.62,12,0.44,card,188.124.96.145,D3649240,9.0,4.0
T4390343,2023-11-12T10:15:25.569346,ACC475304,ACC269104,481.6,payment,entertainment,Berlin,pos,False,,221.61416250833332,0.9,7,0.19,card,146.72.41.201,D8687698,10.0,6.0
T5025390,2023-06-25T17:38:48.743666,ACC720790,ACC402919,69.0,payment,restaurant,Toronto,web,False,,2997.800737564167,0.86,13,0.1,card,108.102.124.163,D1231460,17.0,6.0
T1662457,2023-04-18T11:02:48.991035,ACC708016,ACC563869,510.08,withdrawal,travel,Berlin,web,False,,,1.83,11,0.35,card,228.191.93.211,D4276305,11.0,1.0
T2504190,2023-03-26T07:31:09.805269,ACC816039,ACC440646,15.81,payment,other,Dubai,web,False,,-899.2680455272222,0.23,1,0.48,card,11.237.169.6,D2550456,7.0,6.0
T2186527,2023-10-13T15:57:33.904687,ACC110133,ACC102117,934.43,deposit,retail,London,atm,True,card_not_present,1796.8059846480555,0.24,9,0.77,wire_transfer,224.42.62.165,D2574681,15.0,4.0
T322751,2023-03-31T01:42:09.172168,ACC139022,ACC115679,14.51,transfer,restaurant,Toronto,mobile,False,,,-0.44,10,0.19,card,23.222.17.140,D3032499,1.0,4.0
T1392578,2023-12-09T10:51:40.858068,ACC406399,ACC120180,519.53,withdrawal,other,New York,mobile,False,,6095.629325730833,0.51,19,0.82,card,66.39.197.9,D3818551,10.0,5.0
T965086,2023-04-13T11:15:03.257155,ACC481904,ACC207716,863.03,deposit,entertainment,Berlin,pos,False,,,-0.31,2,0.82,UPI,94.98.192.54,D2008968,11.0,3.0
T342573,2023-09-16T02:38:40.147064,ACC894250,ACC422764,461.61,withdrawal,utilities,Berlin,pos,False,,,1.98,19,0.29,card,47.85.183.249,D7991274,2.0,5.0
T1526627,2023-06-05T09:33:48.122031,ACC593932,ACC382284,12.4,transfer,retail,Berlin,pos,False,,-4778.052451136111,-0.0,6,0.75,wire_transfer,136.205.15.158,D9437264,9.0,0.0
T1473292,2023-02-13T15:27:59.674025,ACC250251,ACC592263,22.09,transfer,utilities,Singapore,mobile,False,,-3995.021681145,0.12,2,0.04,card,176.66.236.138,D1139134,15.0,0.0
T1498282,2023-11-27T13:06:02.742606,ACC330511,ACC644951,41.19,transfer,other,Singapore,mobile,False,,7420.704345110556,-0.96,3,0.7,wire_transfer,219.52.231.78,D7283805,13.0,0.0
T2083362,2023-10-17T04:27:07.666564,ACC734528,ACC208488,91.78,payment,entertainment,Singapore,mobile,False,,986.8976507402778,-1.3,9,0.69,UPI,59.11.172.137,D8780849,4.0,1.0
T327402,2023-01-29T13:07:01.036249,ACC828069,ACC439400,83.34,transfer,retail,Tokyo,web,False,,,0.01,15,0.18,wire_transfer,244.51.126.220,D3455127,13.0,6.0
T1197779,2023-11-16T08:21:57.958830,ACC366342,ACC892799,287.0,payment,travel,London,pos,False,,4604.042474999722,0.35,7,0.63,ACH,242.186.184.105,D2413944,8.0,3.0
T4409669,2023-11-15T17:33:05.926463,ACC574721,ACC183042,45.2,transfer,grocery,London,web,True,card_not_present,1201.8164104663888,-0.34,11,0.47,ACH,191.185.44.39,D9060928,17.0,2.0
T4790974,2023-02-05T13:18:53.504732,ACC387185,ACC392208,528.86,deposit,utilities,Sydney,pos,False,,-4163.180985963056,-0.22,3,0.51,card,60.212.143.88,D7990222,13.0,6.0
T4293027,2023-04-05T21:31:15.839300,ACC362448,ACC184615,1521.48,deposit,travel,Sydney,atm,False,,-3998.714667869167,-0.64,9,1.0,UPI,241.254.147.124,D3327725,21.0,2.0
T633219,2023-02-06T08:48:33.957524,ACC917725,ACC189204,27.63,payment,travel,Tokyo,mobile,False,,,0.64,2,0.36,card,241.10.166.3,D9056249,8.0,0.0
T1970273,2023-03-20T05:54:11.705003,ACC987593,ACC877280,1269.65,deposit,travel,London,atm,False,,-5950.680660795556,-0.67,5,0.54,wire_transfer,110.57.64.111,D9751300,5.0,0.0
T2276052,2023-01-07T05:05:40.931665,ACC627043,ACC533158,572.63,withdrawal,entertainment,Berlin,mobile,False,,-1659.8895579463888,-0.2,10,0.44,wire_transfer,80.18.198.197,D4382221,5.0,5.0
T4903916,2023-02-20T13:07:07.236719,ACC419827,ACC569967,43.91,payment,grocery,Sydney,mobile,False,,-6737.950823993056,0.42,16,0.54,card,232.168.69.69,D4137534,13.0,0.0
T2569386,2023-07-26T00:09:45.441703,ACC570169,ACC265417,0.01,withdrawal,other,Berlin,pos,False,,4410.832674343055,0.28,18,0.14,wire_transfer,149.192.165.35,D2065072,0.0,2.0
T4938734,2023-08-11T18:51:28.605933,ACC825912,ACC194303,206.83,payment,online,Singapore,pos,False,,1495.9114387655557,-1.13,20,0.65,ACH,141.63.149.114,D5569589,18.0,4.0
T1119843,2023-05-25T12:18:09.314292,ACC323377,ACC747783,4.74,payment,travel,Tokyo,web,False,,-733.6159149794445,-0.07,13,0.6,ACH,28.131.110.159,D1918068,12.0,3.0
T2429110,2023-05-08T19:15:47.330803,ACC406535,ACC689257,277.98,payment,grocery,Sydney,web,False,,-1907.6319822327775,-0.87,7,0.65,UPI,172.60.63.6,D2571984,19.0,0.0
T2749708,2023-11-24T15:22:33.731874,ACC829755,ACC856389,14.46,transfer,utilities,New York,atm,False,,4789.790039186389,0.06,16,0.05,wire_transfer,247.146.132.75,D1720116,15.0,4.0
T1587285,2023-10-18T17:10:50.771771,ACC674083,ACC653888,114.05,payment,other,London,pos,False,,,0.33,20,0.1,card,175.162.62.193,D3023120,17.0,2.0
T340983,2023-02-21T18:15:29.991868,ACC958249,ACC272035,296.32,withdrawal,retail,Sydney,web,False,,-3148.763457124722,1.05,14,0.53,wire_transfer,90.230.201.118,D1255264,18.0,1.0
T5028337,2023-04-05T04:49:24.058438,ACC267105,ACC476221,12.86,transfer,grocery,Dubai,pos,False,,486.6156129808333,1.09,14,0.89,wire_transfer,217.202.51.167,D2359642,4.0,2.0
T3467989,2023-01-12T06:32:30.276313,ACC944838,ACC859720,293.2,withdrawal,restaurant,Sydney,mobile,False,,-4896.332798898055,-1.44,6,0.93,ACH,69.194.98.131,D6187466,6.0,3.0
T4062064,2023-02-11T00:51:40.294787,ACC468896,ACC545511,171.52,withdrawal,other,Berlin,atm,False,,-7530.969480887222,-0.58,3,0.04,UPI,124.112.10.153,D9321490,0.0,5.0
T3046708,2023-04-23T20:51:12.858506,ACC224062,ACC119705,24.86,transfer,restaurant,New York,mobile,False,,-290.4617586177778,-2.68,4,0.69,UPI,133.146.69.166,D4574795,20.0,6.0
T3120059,2023-02-17T02:44:50.116120,ACC893450,ACC575137,527.03,deposit,grocery,Toronto,mobile,False,,-2085.9408946691665,0.21,16,0.05,wire_transfer,187.90.245.42,D5300803,2.0,4.0
T912711,2023-12-28T08:46:36.896192,ACC116729,ACC452814,265.43,payment,entertainment,Sydney,mobile,False,,,1.97,18,0.29,wire_transfer,71.249.82.69,D6184348,8.0,3.0
T900515,2023-03-26T22:58:20.052239,ACC566203,ACC157217,161.51,withdrawal,other,Singapore,atm,False,,-5690.805102352223,1.62,7,0.27,card,80.214.143.223,D1741146,22.0,6.0
T4506480,2023-07-23T23:25:02.582050,ACC461420,ACC357940,159.56,withdrawal,utilities,Berlin,atm,False,,1371.6026615033331,-0.15,11,0.54,card,82.191.1.160,D6970876,23.0,6.0
T3432178,2023-10-27T14:17:55.187899,ACC998137,ACC478498,157.78,payment,grocery,London,mobile,False,,2586.177362648889,-1.38,17,0.54,wire_transfer,14.6.226.122,D3624033,14.0,4.0
T3932982,2023-09-26T23:07:52.299823,ACC296369,ACC616023,1144.72,deposit,restaurant,Sydney,mobile,False,,350.25484255555557,-0.69,20,0.33,UPI,247.251.239.246,D3647605,23.0,1.0
T4644034,2023-06-04T12:17:11.984394,ACC982157,ACC832886,32.16,payment,online,Tokyo,atm,False,,-4767.7120845827785,-1.11,8,0.48,ACH,129.31.161.11,D5581637,12.0,6.0
T1794761,2023-06-16T14:41:59.229621,ACC885888,ACC349848,1918.91,deposit,online,New York,web,False,,-4526.935191475555,-1.03,20,0.59,card,74.131.51.168,D1674604,14.0,4.0
T2921068,2023-03-02T17:33:04.192436,ACC384523,ACC137266,73.11,payment,restaurant,Singapore,mobile,False,,-5041.291993564722,1.8,14,0.18,UPI,204.41.36.130,D8655265,17.0,3.0
T1798417,2023-07-10T10:18:18.027468,ACC185696,ACC841957,0.01,withdrawal,grocery,New York,web,False,,-1091.5345520194444,-1.9,10,0.05,card,143.85.90.253,D1456487,10.0,0.0
T122941,2023-07-04T12:05:58.465048,ACC854178,ACC973036,44.34,payment,entertainment,Sydney,web,False,,,-0.6,5,0.2,UPI,25.10.231.6,D9445686,12.0,1.0
T1203997,2023-03-20T05:37:13.965685,ACC943830,ACC240318,239.74,withdrawal,online,Berlin,atm,False,,277.2329940030556,-0.23,11,0.27,UPI,0.185.44.88,D7974742,5.0,0.0
T3713241,2023-09-27T20:53:26.419374,ACC551032,ACC690241,33.75,transfer,utilities,New York,atm,False,,-166.72854765583335,-0.66,11,0.05,card,68.148.235.245,D7758114,20.0,2.0
T4987731,2023-03-01T10:20:15.978888,ACC128087,ACC390225,1953.29,deposit,retail,London,atm,False,,341.28783182055554,0.2,4,0.88,ACH,88.249.59.10,D6788499,10.0,2.0
T3796953,2023-03-22T07:26:19.042276,ACC503263,ACC607309,8.58,payment,grocery,Toronto,pos,False,,-2127.2677604125,1.25,16,0.33,card,42.3.253.43,D7327146,7.0,2.0
